,Team,Name,Age,Position,Nation,Market Value,Left / Joined Club,Left / Joined Country,Transfer Fee,In or Out,season
236,FC Midtjylland,Ken Fagerberg,22,Centre-Forward,Sweden,0,Viborg FF,Denmark,loan transfer,out,2011
237,FC Midtjylland,Morten Nielsen,21,Centre-Forward,Denmark,100000,FC Fredericia,Denmark,loan transfer,out,2011
238,Silkeborg IF,Marvin Pourié,20,Centre-Forward,Germany,300000,Schalke 04 II,Germany,free transfer,in,2011
239,Silkeborg IF,Josip Solic,23,Goalkeeper,Croatia,100000,HBDNK Mosor,Croatia,free transfer,in,2011
240,Silkeborg IF,Sune Kiilerich,20,Centre-Back,Denmark,50000,Samp Weitere,Italy,0,in,2011
241,Silkeborg IF,Sebastien Moneron,19,Right Midfield,Denmark,0,Silkeborg U19,Denmark,0,in,2011
242,Silkeborg IF,Daniel Pedersen,18,Defensive Midfield,Denmark,300000,Silkeborg U19,Denmark,0,in,2011
243,Silkeborg IF,Mads Markfoged,21,Goalkeeper,Denmark,0,Silkeborg IF Yo,Denmark,0,in,2011
244,Silkeborg IF,Thomas Baelum,33,Centre-Back,Denmark,0,Grauballe UGF,Denmark,free transfer,out,2011
245,Silkeborg IF,Mathias Valentin,22,Defensive Midfield,Denmark,50000,Kjellerup IF,Denmark,free transfer,out,2011
246,Silkeborg IF,Kenneth Falkenberg,27,Goalkeeper,Denmark,0,FC Fredericia,Denmark,free transfer,out,2011
247,Silkeborg IF,Thomas Hansen,28,Centre-Back,Denmark,0,SönderjyskE,Denmark,free transfer,out,2011
248,FC Nordsjaelland,Mikkel Beckmann,27,Centre-Forward,Denmark,0,Randers FC,Denmark,135000,in,2011
249,FC Nordsjaelland,Patrick Mtiliga,30,Left-Back,Denmark,0,Málaga CF,Spain,free transfer,in,2011
250,FC Nordsjaelland,Oguz Han Aynaoglu,19,Left Winger,Denmark,75000,Nordsjaell. U19,Denmark,0,in,2011
251,FC Nordsjaelland,Jores Okore,18,Centre-Back,Denmark,1400000,Nordsjaell. U19,Denmark,0,in,2011
252,FC Nordsjaelland,Sören Henriksen,19,Centre-Back,Denmark,0,Nordsjaell. U19,Denmark,0,in,2011
253,FC Nordsjaelland,Lasse Petry,18,Central Midfield,Denmark,200000,Nordsjaell. U19,Denmark,0,in,2011
254,FC Nordsjaelland,Nichlas Rohde,19,attack,Denmark,100000,Nordsjaell. U19,Denmark,0,in,2011
255,FC Nordsjaelland,Seejou King,19,Left-Back,Denmark,100000,Nordsjaell. U19,Denmark,0,in,2011
256,FC Nordsjaelland,Jimmy Kana,18,Left Midfield,Denmark,0,Nordsjaell. U19,Denmark,0,in,2011
257,FC Nordsjaelland,Daniel Jensen,26,Centre-Back,Denmark,0,FC Fredericia,Denmark,free transfer,out,2011
258,FC Nordsjaelland,Patrice Bernier,31,Defensive Midfield,Canada,0,Lyngby BK,Denmark,free transfer,out,2011
259,FC Nordsjaelland,Robin Kacaniklic,22,Left Midfield,Sweden,0,No club,No country,0,out,2011
260,FC Nordsjaelland,Emil Lyng,21,Second Striker,Denmark,150000,LOSC Lille,France,"End of loanJun 30, 2011",out,2011
261,FC Nordsjaelland,Bryan Oviedo,21,Left-Back,Costa Rica,400000,FC Copenhagen,Denmark,"End of loanJun 30, 2011",out,2011
262,FC Nordsjaelland,Morten Nordstrand,28,Centre-Forward,Denmark,0,FC Copenhagen,Denmark,"End of loanJun 30, 2011",out,2011
263,SönderjyskE,Conor O'Brien,22,Defensive Midfield,United States,0,Blokhus FC,Denmark,free transfer,in,2011
264,SönderjyskE,Thomas Hansen,28,Centre-Back,Denmark,0,Silkeborg IF,Denmark,free transfer,in,2011
265,SönderjyskE,Tommy Bechmann,29,Centre-Forward,Denmark,0,SC Freiburg,Germany,free transfer,in,2011
266,SönderjyskE,Daniel Christensen,22,Left-Back,Denmark,0,Aalborg BK,Denmark,free transfer,in,2011
267,SönderjyskE,Jonas Troest,26,Centre-Back,Denmark,0,Odense BK,Denmark,loan transfer,in,2011
268,SönderjyskE,Hallgrímur Jónasson,25,Centre-Back,Iceland,50000,GAIS,Sweden,loan transfer,in,2011
269,SönderjyskE,Sören Mussmann,18,Centre-Back,Denmark,0,SönderjyskE U19,Denmark,0,in,2011
270,SönderjyskE,Ólafur Ingi Skúlason,28,Defensive Midfield,Iceland,0,Zulte Waregem,Belgium,200000,out,2011
271,SönderjyskE,Arnar Darri Pétursson,21,Goalkeeper,Iceland,25000,Stjarnan,Iceland,free transfer,out,2011
272,SönderjyskE,Mustafa Kucukovic,24,Centre-Forward,Germany,0,Energie Cottbus,Germany,free transfer,out,2011
273,SönderjyskE,Johnny Thomsen,29,Right-Back,Denmark,0,FC Copenhagen,Denmark,free transfer,out,2011
274,SönderjyskE,Michael Stryger,28,Right-Back,Denmark,0,No club,No country,0,out,2011
275,SönderjyskE,Andrei Sidorenkov,27,Left-Back,Estonia,0,No club,No country,0,out,2011
276,SönderjyskE,Sören Fuglsang,21,Centre-Back,Denmark,0,No club,No country,0,out,2011
277,SönderjyskE,Sören Frederiksen,21,Left Winger,Denmark,0,FC Copenhagen,Denmark,"End of loanJun 30, 2011",out,2011
278,SönderjyskE,Hannes Eder,27,Centre-Back,Austria,0,Rapid Vienna,Austria,"End of loanJun 30, 2011",out,2011
279,SönderjyskE,Anders Nielsen,24,Centre-Back,Denmark,0,Aarhus GF,Denmark,"End of loanJun 30, 2011",out,2011
280,Lyngby BK,Dennis Cagara,26,Left-Back,Philippines,0,Randers FC,Denmark,free transfer,in,2011
281,Lyngby BK,Rasmus Nielsen,23,Central Midfield,Denmark,0,Akademisk BK,Denmark,free transfer,in,2011
282,Lyngby BK,Mikkel Bischoff,29,Centre-Back,Denmark,0,Bröndby IF,Denmark,free transfer,in,2011
283,Lyngby BK,Frederik Krabbe,23,Centre-Back,Denmark,0,Aarhus GF,Denmark,free transfer,in,2011
284,Lyngby BK,Patrice Bernier,31,Defensive Midfield,Canada,0,Nordsjaelland,Denmark,free transfer,in,2011
285,Lyngby BK,Christian Traoré,29,Centre-Back,Denmark,0,No club,No country,0,in,2011
286,Lyngby BK,Lukas Fernandes,18,Goalkeeper,Denmark,0,Lyngby BK U19,Denmark,0,in,2011
287,Lyngby BK,Frederik Helstrup,18,Centre-Back,Denmark,375000,Lyngby BK U19,Denmark,0,in,2011
288,Lyngby BK,Bror Blume,19,Central Midfield,Denmark,450000,Lyngby BK U19,Denmark,0,in,2011
289,Lyngby BK,Ryan Laursen,19,Right-Back,Denmark,400000,Lyngby BK U19,Denmark,0,in,2011
290,Lyngby BK,Frederik Sörensen,19,Centre-Back,Denmark,650000,Juventus,Italy,"End of loanJun 30, 2011",in,2011
291,Lyngby BK,Frederik Sörensen,19,Centre-Back,Denmark,650000,Juventus,Italy,500000,out,2011
292,Lyngby BK,Marc Möller,25,Centre-Back,Denmark,0,FC Midtjylland,Denmark,free transfer,out,2011
293,Lyngby BK,Mikkel Hasling,19,Goalkeeper,Denmark,0,Fremad Amager,Denmark,free transfer,out,2011
294,Lyngby BK,Mitja Mörec,28,Centre-Back,Slovenia,0,ADO Den Haag,Netherlands,free transfer,out,2011
295,Lyngby BK,Cheikh Sarr,24,Right-Back,Denmark,0,Hammarby,Sweden,free transfer,out,2011
296,Lyngby BK,Tino Valsö,21,Right-Back,Denmark,0,Hellerup IK,Denmark,free transfer,out,2011
297,Lyngby BK,Brian Hamalainen,22,Left-Back,Denmark,250000,Zulte Waregem,Belgium,0,out,2011
298,Lyngby BK,Christopher Olczyk,20,Defensive Midfield,Denmark,0,Hellerup IK,Denmark,0,out,2011
299,Lyngby BK,Mikkel Bischoff,29,Centre-Back,Denmark,0,No club,No country,0,out,2011
300,Lyngby BK,Esben Hansen,29,Defensive Midfield,Denmark,0,No club,No country,0,out,2011
301,AC Horsens,Sören Jensen,27,Centre-Back,Denmark,0,Odd Grenland,Norway,free transfer,in,2011
302,AC Horsens,Alexander Juel Andersen,20,Right-Back,Denmark,300000,Viborg FF,Denmark,free transfer,in,2011
303,AC Horsens,Jeppe Mehl,24,Central Midfield,Denmark,100000,Esbjerg fB,Denmark,0,in,2011
304,AC Horsens,Henrik Toft,30,Centre-Forward,Denmark,0,Odense BK,Denmark,0,in,2011
305,AC Horsens,Troels Klöve,20,Central Midfield,Denmark,400000,Horsens Youth,Denmark,0,in,2011
306,AC Horsens,Paris Nakajima-Farran,21,Left-Back,Canada,150000,South China,Hongkong,free transfer,out,2011
307,AC Horsens,Tonny Brochmann,21,Attacking Midfield,Denmark,200000,Sogndal IL,Norway,free transfer,out,2011
308,AC Horsens,Issey Nakajima,27,Right Winger,Canada,0,Brisbane Roar,Australia,free transfer,out,2011
309,AC Horsens,Allan Jepsen,33,Left Midfield,Denmark,0,No club,No country,0,out,2011
310,AC Horsens,Ulrik Lindkvist,30,Right-Back,Denmark,0,No club,No country,0,out,2011
311,AC Horsens,Rasmus Katholm,30,Centre-Forward,Denmark,0,No club,No country,0,out,2011
312,AC Horsens,Alioune Kébé,26,Centre-Forward,Senegal,0,No club,No country,0,out,2011
313,AC Horsens,Sebastian Andersen,22,Right Midfield,Denmark,0,Esbjerg fB,Denmark,"End of loanJun 30, 2011",out,2011
314,Aalborg BK,Carsten Christensen,24,Goalkeeper,Denmark,0,FC Fredericia,Denmark,free transfer,in,2011
315,Aalborg BK,Nicholas Gotfredsen,22,Right-Back,Denmark,150000,Aarhus Fremad,Denmark,free transfer,in,2011
316,Aalborg BK,Lucho,26,Left-Back,Argentina,300000,FC Sheriff,Moldova,free transfer,in,2011
317,Aalborg BK,Kayke Rodrigues,23,Centre-Forward,Brazil,600000,Venda Nova-MG,Brazil,0,in,2011
318,Aalborg BK,Rolf Toft,18,Centre-Forward,Denmark,50000,Aalborg BK U19,Denmark,0,in,2011
319,Aalborg BK,Nicolaj Thomsen,18,Left Midfield,Denmark,400000,Aalborg BK U19,Denmark,0,in,2011
320,Aalborg BK,Daniel Christensen,22,Left-Back,Denmark,0,SönderjyskE,Denmark,free transfer,out,2011
321,Aalborg BK,Karim Zaza,36,Goalkeeper,Morocco,0,FC Hjörring,Denmark,free transfer,out,2011
322,Aalborg BK,Léonard Chijioke,20,Attacking Midfield,Cameroon,0,Buriram Utd.,Thailand,free transfer,out,2011
323,Aalborg BK,Marc Pedersen,19,Right-Back,Denmark,0,Blokhus FC,Denmark,free transfer,out,2011
324,Aalborg BK,Ronnie Schwartz,21,Centre-Forward,Denmark,400000,Randers FC,Denmark,free transfer,out,2011
325,Aalborg BK,Jens-Kristian Sörensen,24,Centre-Back,Denmark,0,Viborg FF,Denmark,free transfer,out,2011
326,Aalborg BK,Kayke Rodrigues,23,Centre-Forward,Brazil,600000,Venda Nova-MG,Brazil,"End of loanJun 30, 2011",out,2011
327,Aalborg BK,Michael Lumb,23,Left-Back,Denmark,200000,Zenit S-Pb,Russia,"End of loanJun 30, 2011",out,2011
328,Aalborg BK,Morten Duncan Rasmussen,26,Centre-Forward,Denmark,0,Celtic,Scotland,"End of loanJun 30, 2011",out,2011
329,Aarhus GF,Emil Ousager,23,Goalkeeper,Denmark,0,Odense BK,Denmark,free transfer,in,2011
330,Aarhus GF,Sören Larsen,29,Centre-Forward,Denmark,0,Toulouse,France,free transfer,in,2011
331,Aarhus GF,Atle Roar Haland,33,Centre-Back,Norway,0,Odense BK,Denmark,0,in,2011
332,Aarhus GF,Giorgi Diasamidze,19,Attacking Midfield,Georgia,200000,AGF/Viby IF U19,Denmark,0,in,2011
333,Aarhus GF,Davit Skhirtladze,18,Centre-Forward,Georgia,300000,AGF/Viby IF U19,Denmark,0,in,2011
334,Aarhus GF,Anders Nielsen,24,Centre-Back,Denmark,0,SönderjyskE,Denmark,"End of loanJun 30, 2011",in,2011
335,Aarhus GF,Dan Thomassen,30,Centre-Back,Denmark,0,Ravenna,Italy,free transfer,out,2011
336,Aarhus GF,Frederik Krabbe,23,Centre-Back,Denmark,0,Lyngby BK,Denmark,free transfer,out,2011
337,Aarhus GF,Nicolai Christensen,19,Defensive Midfield,Denmark,25000,Hobro IK,Denmark,free transfer,out,2011
338,Aarhus GF,Jens Gjesing,25,Centre-Back,Denmark,0,Hobro IK,Denmark,loan transfer,out,2011
339,Aarhus GF,Sanel Kapidzic,21,Centre-Forward,Denmark,150000,FC Fredericia,Denmark,loan transfer,out,2011
340,HB Köge,Simon Richter,26,Right-Back,The Gambia,0,Fremad Amager,Denmark,free transfer,in,2011
341,HB Köge,Ronnie Bendtsen,27,Left-Back,Denmark,50000,Naestved BK,Denmark,free transfer,in,2011
342,HB Köge,Brad Rusin,24,Centre-Back,United States,0,RailHawks,United States,0,in,2011
343,HB Köge,Daniel Dulong,18,Goalkeeper,Denmark,0,Midtjylland U19,Denmark,0,in,2011
344,HB Köge,Marc Rochester Sörensen,18,Central Midfield,Denmark,250000,HB Köge U19,Denmark,0,in,2011
345,HB Köge,Lee Rochester Sörensen,17,Right Winger,Denmark,100000,HB Köge U19,Denmark,0,in,2011
346,HB Köge,Tobias Thomsen,18,Centre-Forward,Denmark,250000,HB Köge U19,Denmark,0,in,2011
347,HB Köge,Sören Nielsen,28,Central Midfield,Denmark,0,Rishöj BK,Denmark,free transfer,out,2011
348,HB Köge,Morten Damborg,28,defence,Denmark,0,Rishöj BK,Denmark,free transfer,out,2011
349,HB Köge,Mohammad Ali,22,Centre-Forward,Pakistan,25000,B.93,Denmark,free transfer,out,2011
350,HB Köge,Arman Mehakovic,23,Attacking Midfield,Denmark,0,Naestved BK,Denmark,free transfer,out,2011
351,HB Köge,Marco Priis Jörgensen,20,Goalkeeper,Denmark,50000,Long Island RR,United States,free transfer,out,2011
352,HB Köge,Kenneth Bjergsted,25,Right-Back,Denmark,0,Herlev IF,Denmark,free transfer,out,2011
353,HB Köge,Morten Nielsen,28,Left-Back,Denmark,0,Rishöj BK,Denmark,free transfer,out,2011
354,HB Köge,Mads Laudrup,23,Attacking Midfield,Denmark,0,Stjarnan,Iceland,loan transfer,out,2011
355,HB Köge,Marco Agger,21,Centre-Forward,Denmark,0,No club,No country,0,out,2011
356,FC Nordsjaelland,Anders Christiansen,22,Central Midfield,Denmark,2500000,Lyngby BK,Denmark,270000,in,2012
357,FC Nordsjaelland,Mario Ticinovic,20,Right-Back,Croatia,250000,Hajduk Split,Croatia,135000,in,2012
358,FC Nordsjaelland,Morten Nordstrand,29,Centre-Forward,Denmark,0,FC Copenhagen,Denmark,free transfer,in,2012
359,FC Nordsjaelland,Kasper Lorentzen,26,Central Midfield,Denmark,0,Randers FC,Denmark,0,in,2012
360,FC Nordsjaelland,Thomas Villadsen,27,Goalkeeper,Denmark,0,Ceahlăul,Romania,0,in,2012
361,FC Nordsjaelland,Kamal Issah,19,Defensive Midfield,Ghana,225000,Stade Rennais,France,0,in,2012
362,FC Nordsjaelland,Joshua John,23,Left Winger,Aruba,250000,Twente FC,Netherlands,loan transfer,in,2012
363,FC Nordsjaelland,Ragnvald Soma,32,Centre-Back,Norway,0,No club,No country,0,in,2012
364,FC Nordsjaelland,Mathias Nielsen,21,Centre-Back,Denmark,300000,Viborg FF,Denmark,"End of loanJun 30, 2012",in,2012
365,FC Nordsjaelland,Christian Gytkjaer,22,Centre-Forward,Denmark,2500000,Akademisk BK,Denmark,"End of loanJun 30, 2012",in,2012
366,FC Nordsjaelland,David Jensen,20,Goalkeeper,Denmark,600000,FC Fredericia,Denmark,"End of loanSep 3, 2012",in,2012
367,FC Nordsjaelland,Andreas Bjelland,23,Centre-Back,Denmark,400000,Twente FC,Netherlands,2800000,out,2012
368,FC Nordsjaelland,Tobias Mikkelsen,25,Right Winger,Denmark,0,Greuther Fürth,Germany,500000,out,2012
369,FC Nordsjaelland,Mathias Nielsen,21,Centre-Back,Denmark,300000,Naestved BK,Denmark,free transfer,out,2012
370,FC Nordsjaelland,Jimmy Kana,20,Left Midfield,Denmark,0,FC Helsingör,Denmark,free transfer,out,2012
371,FC Nordsjaelland,Rune Pedersen,32,Goalkeeper,Denmark,0,Akademisk BK,Denmark,free transfer,out,2012
372,FC Nordsjaelland,Mads Thomsen,23,Centre-Forward,Denmark,0,BSV,Denmark,free transfer,out,2012
373,FC Nordsjaelland,Andreas Granskov,23,Centre-Forward,Denmark,0,Mouscron,Belgium,free transfer,out,2012
374,FC Nordsjaelland,Nichlas Rohde,20,attack,Denmark,100000,Breidablik,Iceland,loan transfer,out,2012
375,FC Nordsjaelland,Jacob Egeris,22,Centre-Back,Denmark,100000,Viborg FF,Denmark,loan transfer,out,2012
376,FC Nordsjaelland,David Jensen,20,Goalkeeper,Denmark,600000,FC Fredericia,Denmark,loan transfer,out,2012
377,FC Nordsjaelland,Christian Gytkjaer,22,Centre-Forward,Denmark,2500000,Sandnes Ulf,Norway,loan transfer,out,2012
378,FC Nordsjaelland,Kasper Lorentzen,26,Central Midfield,Denmark,0,Randers FC,Denmark,"End of loanJun 30, 2012",out,2012
379,FC Nordsjaelland,Mario Ticinovic,20,Right-Back,Croatia,250000,Hajduk Split,Croatia,"End of loanJun 30, 2012",out,2012
380,FC Nordsjaelland,Ricardo Bueno,25,Centre-Forward,Brazil,350000,Monte Azul-SP,Brazil,"End of loanMay 31, 2013",out,2012
381,FC Copenhagen,Michael Jakobsen,26,Centre-Back,Denmark,300000,UD Almería,Spain,1000000,in,2012
382,FC Copenhagen,Igor Vetokele,20,Centre-Forward,Angola,400000,Cercle Brugge,Belgium,1000000,in,2012
383,FC Copenhagen,Rúrik Gíslason,24,Right Midfield,Iceland,0,Odense BK,Denmark,800000,in,2012
384,FC Copenhagen,Nicolai Jörgensen,21,Centre-Forward,Denmark,1600000,Bay. Leverkusen,Germany,loan transfer,in,2012
385,FC Copenhagen,Danny Amankwaa,18,Right Winger,Denmark,200000,Copenhagen U19,Denmark,0,in,2012
386,FC Copenhagen,Jakob Busk,18,Goalkeeper,Denmark,250000,Copenhagen U19,Denmark,0,in,2012
387,FC Copenhagen,Andreas Cornelius,19,Centre-Forward,Denmark,6000000,Copenhagen U19,Denmark,0,in,2012
388,FC Copenhagen,Christoffer Remmer,19,Right-Back,Denmark,250000,Copenhagen U19,Denmark,0,in,2012
389,FC Copenhagen,Johan Absalonsen,26,Left Winger,Denmark,0,AC Horsens,Denmark,"End of loanJun 30, 2012",in,2012
390,FC Copenhagen,Sören Frederiksen,22,Left Winger,Denmark,0,Vejle-Kolding,Denmark,"End of loanJun 30, 2012",in,2012
391,FC Copenhagen,Martin Bergvold,28,Defensive Midfield,Denmark,0,Lyngby BK,Denmark,"End of loanJun 30, 2012",in,2012
392,FC Copenhagen,Thobias Ndungu,19,Left-Back,Denmark,0,Bodø/Glimt,Norway,"End of loanJun 30, 2012",in,2012
393,FC Copenhagen,Dame N'Doye,27,Centre-Forward,Senegal,300000,Loko Moscow,Russia,5000000,out,2012
394,FC Copenhagen,Bryan Oviedo,22,Left-Back,Costa Rica,400000,Everton,England,4500000,out,2012
395,FC Copenhagen,Peter Larsson,28,Centre-Back,Sweden,0,Helsingborg,Sweden,free transfer,out,2012
396,FC Copenhagen,Morten Nordstrand,29,Centre-Forward,Denmark,0,Nordsjaelland,Denmark,free transfer,out,2012
397,FC Copenhagen,Zanka,22,Centre-Back,Denmark,1500000,PSV Eindhoven,Netherlands,free transfer,out,2012
398,FC Copenhagen,Martin Bergvold,28,Defensive Midfield,Denmark,0,Esbjerg fB,Denmark,free transfer,out,2012
399,FC Copenhagen,Thobias Ndungu,19,Left-Back,Denmark,0,HB Köge,Denmark,free transfer,out,2012
400,FC Copenhagen,Johan Absalonsen,26,Left Winger,Denmark,0,SönderjyskE,Denmark,0,out,2012
401,FC Copenhagen,Youssef Toutouh,19,Left Winger,Denmark,100000,Esbjerg fB,Denmark,loan transfer,out,2012
402,FC Copenhagen,Pape Paté Diouf,26,Second Striker,Senegal,100000,Molde,Norway,loan transfer,out,2012
403,FC Copenhagen,Cristian Gamboa,22,Right-Back,Costa Rica,700000,Rosenborg,Norway,loan transfer,out,2012
404,FC Midtjylland,Morten Duncan Rasmussen,27,Centre-Forward,Denmark,0,Celtic,Scotland,320000,in,2012
405,FC Midtjylland,Benjamin Kibebe,30,Centre-Back,Sweden,0,Luzern U21,Switzerland,free transfer,in,2012
406,FC Midtjylland,Petter Andersson,27,Central Midfield,Sweden,0,FC Groningen,Netherlands,free transfer,in,2012
407,FC Midtjylland,Santiago Villafañe,24,Defensive Midfield,Argentina,50000,Ind. Rivadavia,Argentina,free transfer,in,2012
408,FC Midtjylland,Mads Pedersen,19,Central Midfield,Denmark,0,Midtjylland U19,Denmark,0,in,2012
409,FC Midtjylland,Semiu Oladiti,20,Attacking Midfield,Nigeria,0,Blokhus FC,Denmark,"End of loanJun 30, 2012",in,2012
410,FC Midtjylland,Jakob Poulsen,28,Central Midfield,Denmark,0,Monaco,France,1200000,out,2012
411,FC Midtjylland,Martin Albrechtsen,32,Centre-Back,Denmark,0,Bröndby IF,Denmark,free transfer,out,2012
412,FC Midtjylland,Jonas Borring,27,Left Midfield,Denmark,0,Randers FC,Denmark,free transfer,out,2012
413,FC Midtjylland,Adigun Salami,24,Defensive Midfield,Nigeria,0,SönderjyskE,Denmark,free transfer,out,2012
414,FC Midtjylland,Baba Collins,23,Second Striker,Nigeria,300000,Ordabasy,Kazakhstan,free transfer,out,2012
415,FC Midtjylland,Jacob Olayemi Ogunleye,19,Central Midfield,Nigeria,0,Sunshine Stars,Nigeria,free transfer,out,2012
416,FC Midtjylland,Jesper Böge,22,Right-Back,Denmark,200000,FC Fyn,Denmark,free transfer,out,2012
417,FC Midtjylland,Jude Nworuh,23,Centre-Forward,Nigeria,200000,AC Horsens,Denmark,0,out,2012
418,FC Midtjylland,Rasmus Christensen,21,Left Midfield,Denmark,150000,FC Fredericia,Denmark,loan transfer,out,2012
419,FC Midtjylland,Mads Hvilsom,19,Left Winger,Denmark,250000,Hobro IK,Denmark,loan transfer,out,2012
420,FC Midtjylland,Kasper Hansen,21,Central Midfield,Denmark,0,No club,No country,0,out,2012
421,FC Midtjylland,Semiu Oladiti,20,Attacking Midfield,Nigeria,0,No club,No country,0,out,2012
422,AC Horsens,Steffen Kielstrup,27,Defensive Midfield,Denmark,0,Vejle-Kolding,Denmark,free transfer,in,2012
423,AC Horsens,Henrik Smedegaard,27,Right-Back,Denmark,0,FC Fredericia,Denmark,free transfer,in,2012
424,AC Horsens,Jude Nworuh,23,Centre-Forward,Nigeria,200000,FC Midtjylland,Denmark,0,in,2012
425,AC Horsens,Jakob Rasmussen,18,Centre-Back,Denmark,0,Horsens Youth,Denmark,0,in,2012
426,AC Horsens,Nikolaj Nielsen,21,Centre-Back,Denmark,25000,Odder IGF,Denmark,free transfer,out,2012
427,AC Horsens,Hamza Kizil,22,Centre-Back,Turkey,0,Odder IGF,Denmark,free transfer,out,2012
428,AC Horsens,Niels Lodberg,31,Centre-Back,Denmark,0,SönderjyskE,Denmark,free transfer,out,2012
429,AC Horsens,Kenan Hajdarevic,22,Centre-Forward,Denmark,100000,SönderjyskE,Denmark,0,out,2012
430,AC Horsens,Christian Madsen,21,Left-Back,Denmark,0,No club,No country,0,out,2012
431,AC Horsens,Johan Absalonsen,26,Left Winger,Denmark,0,FC Copenhagen,Denmark,"End of loanJun 30, 2012",out,2012
432,Aarhus GF,Mate Vatsadze,23,Centre-Forward,Georgia,250000,FC Dila,Georgia,700000,in,2012
433,Aarhus GF,Petri Pasanen,31,Centre-Back,Finland,0,RB Salzburg,Austria,free transfer,in,2012
434,Aarhus GF,Frans Putros,18,Centre-Back,Iraq,250000,AGF/Viby IF U19,Denmark,0,in,2012
435,Aarhus GF,Sanel Kapidzic,22,Centre-Forward,Denmark,150000,FC Fredericia,Denmark,"End of loanJun 30, 2012",in,2012
436,Aarhus GF,Jerry Lucena,31,Right-Back,Philippines,0,Esbjerg fB,Denmark,free transfer,out,2012
437,Aarhus GF,Sanel Kapidzic,22,Centre-Forward,Denmark,150000,FC Fyn,Denmark,free transfer,out,2012
438,Aarhus GF,Mark Howard,26,Centre-Back,England,0,No club,No country,0,out,2012
439,Aarhus GF,Peter Graulund,36,Centre-Forward,Denmark,0,No club,No country,0,out,2012
440,SönderjyskE,Niels Lodberg,31,Centre-Back,Denmark,0,AC Horsens,Denmark,free transfer,in,2012
441,SönderjyskE,Florian Hart,22,Central Midfield,Austria,0,LASK,Austria,free transfer,in,2012
442,SönderjyskE,Adigun Salami,24,Defensive Midfield,Nigeria,0,FC Midtjylland,Denmark,free transfer,in,2012
443,SönderjyskE,Johan Absalonsen,26,Left Winger,Denmark,0,FC Copenhagen,Denmark,0,in,2012
444,SönderjyskE,Kenan Hajdarevic,22,Centre-Forward,Denmark,100000,AC Horsens,Denmark,0,in,2012
445,SönderjyskE,Nicolaj Madsen,24,Central Midfield,Denmark,100000,HB Köge,Denmark,0,in,2012
446,SönderjyskE,Hakon Opdal,30,Goalkeeper,Norway,100000,No club,No country,0,in,2012
447,SönderjyskE,Gill Swerts,29,Right-Back,Belgium,0,No club,No country,0,in,2012
